#{"t_start": 1779724689.290449, "env_id": "PandaPush-v3"}
r,l,t
-0.044942,1,4768.157122
-3.716771,50,4769.344352
-4.997975,50,4770.453461
-3.20475,50,4771.578196
-3.918027,50,4772.781043
-5.128609,50,4773.98388
-6.395918,50,4775.139863
-2.723217,50,4776.280219
-3.901575,50,4777.529923
-4.474391,50,4778.717144
-2.934815,50,4779.904365
-3.215359,50,4780.997858
-2.880907,50,4782.122595
-6.528213,50,4783.294194
-5.598274,50,4784.434553
-5.448253,50,4785.606156
-5.738146,50,4786.824615
-5.497896,50,4787.996215
-5.87672,50,4789.152196
-3.360872,50,4790.261311
-3.994471,50,4791.432908
-0.016593,1,4791.46415
-0.039462,1,4791.479771
-0.017449,1,4791.511014
-0.033565,1,4791.542272
-3.571366,50,4792.666996
-7.908485,50,4793.807351
-4.048088,50,4794.916468
-4.030911,50,4795.994335
-3.730547,50,4797.165938
-2.52673,50,4798.290672
-0.041679,1,4798.321914
-5.245583,50,4799.446651
-4.687507,50,4800.587009
-3.128842,50,4801.789853
-2.808265,50,4802.867722
-2.890253,50,4804.008083
-0.040334,1,4804.039326
-3.759931,50,4805.132815
-2.871373,50,4806.288793
-0.030472,1,4806.304415
-0.047034,1,4806.335657
-3.458995,50,4807.460393
-0.026763,1,4807.476016
-4.955214,50,4808.569512
-4.469804,50,4809.725498
-6.262596,50,4810.881481
-5.772503,50,4812.037445
-4.231901,50,4813.115318
-4.58202,50,4814.255677
-1.228183,13,4814.552477
-0.048669,1,4814.568102
-1.124375,13,4814.896147
-2.556715,50,4816.067746
-2.929508,50,4817.28621
-2.927413,50,4818.410946
-0.04191,1,4818.442195
-5.038547,50,4819.61379
-5.384621,50,4820.832253
-5.575356,50,4821.941366
-4.339934,50,4823.034863
-4.328399,50,4824.19084
-0.029617,1,4824.222121
-5.228287,50,4825.440545
-4.608412,50,4826.627765
-3.755045,50,4827.815012
-4.8131,50,4828.955344
-4.414863,50,4830.080082
-4.155274,50,4831.204818
-5.397247,50,4832.360795
-4.094093,50,4833.485534
-4.183486,50,4834.594649
-2.539663,50,4835.781868
-5.595805,50,4836.953466
-3.472668,50,4838.109444
-4.642057,50,4839.218564
-2.648485,50,4840.405778
-5.649514,50,4841.733598
-3.38539,50,4842.873951
-3.242154,50,4843.983068
-0.021192,1,4844.014313
-2.633263,50,4845.154668
-4.043319,50,4846.279402
-0.022239,1,4846.310644
-0.033672,1,4846.341886
-5.499463,50,4847.52911
-5.414105,50,4848.653843
-4.425539,50,4849.747373
-5.388362,50,4850.98142
-3.068239,50,4852.15302
-5.6709,50,4853.262135
-3.552217,50,4854.371253
-5.139549,50,4855.511607
-4.502726,50,4856.745692
-3.022263,50,4857.886049
-0.018596,1,4857.917291
-2.524639,50,4858.963923
-4.410435,50,4860.166767
-4.783732,50,4861.30712
-0.048587,1,4861.322746
-0.768661,13,4861.635169
-2.84175,50,4862.806768
-4.519371,50,4863.947129
-4.696691,50,4865.149971
-4.978992,50,4866.368433
-0.863225,12,4866.665239
-5.323711,50,4867.836838
-5.194247,50,4869.070925
-4.813802,50,4870.195658
-3.338047,50,4871.336019
-4.088543,50,4872.429512
-0.038596,1,4872.46075
-2.64537,50,4873.569868
-5.135206,50,4874.725846
-5.071941,50,4875.881826
-4.603611,50,4877.069043
-0.042015,1,4877.100285
-4.352833,50,4878.240644
-3.792263,50,4879.427865
-4.043517,50,4880.615086
-6.08909,50,4881.786687
-0.038879,1,4881.81793
-4.672988,50,4882.973908
-0.016158,1,4883.005149
-4.397071,50,4884.114267
-3.269631,50,4885.285866
-4.765792,50,4886.473085
-4.993241,50,4887.613444
-4.549245,50,4888.785042
-4.669163,50,4889.925406
-0.008973,1,4889.941024
-4.493781,50,4891.097
-0.04463,1,4891.143871
-4.789611,50,4892.272968
-4.608515,50,4893.3977
-3.883903,50,4894.533083
-3.039071,50,4895.704682
-4.397711,50,4896.829417
-3.765961,50,4898.032264
-0.031418,1,4898.047886
-4.528824,50,4899.188242
-2.87069,50,4900.422322
-2.624831,50,4901.56268
-0.039771,1,4901.578302
-0.035656,1,4901.609548
-4.760744,50,4902.749904
-4.957407,50,4903.905884
-5.003573,50,4905.046237
-6.145942,50,4906.217838
-0.045706,1,4906.249082
-5.107132,50,4907.451926
-2.978805,50,4908.607902
-4.743465,50,4909.795125
-4.159671,50,4911.013587
-4.716959,50,4912.107083
-4.56019,50,4913.200576
-0.022902,1,4913.231814
-5.28241,50,4917.902593
-4.95422,50,4919.027328
-8.426191,50,4920.230173
-5.386868,50,4921.38615
-3.427566,50,4922.542131
-4.756529,50,4923.776212
-5.452341,50,4924.994678
-2.662163,50,4926.08817
-4.70264,50,4927.244153
-0.02492,1,4927.259773
-0.041635,1,4927.291016
-5.398234,50,4928.431369
-5.501409,50,4929.509245
-4.600776,50,4930.633983
-3.818455,50,4931.821199
-3.526184,50,4933.024045
-4.395843,50,4934.195643
-4.056165,50,4935.320377
-4.472996,50,4936.476356
-0.026917,1,4936.507598
-3.857023,50,4937.69482
-4.874399,50,4938.835176
-4.737795,50,4940.022398
-5.162447,50,4941.240886
-5.460637,50,4942.412464
-4.355535,50,4943.615308
-5.149228,50,4944.833771
-0.025829,1,4944.865012
-3.635457,50,4946.083475
-3.069207,50,4947.20821
-0.042677,1,4947.239452
-2.646246,50,4948.395431
-3.723753,50,4949.629518
-6.488749,50,4950.863605
-0.013004,1,4950.879225
-0.038997,1,4950.910465
-4.286306,50,4952.144583
-2.787159,50,4953.238044
-5.109101,50,4954.409643
-4.093123,50,4955.55
-2.306612,28,4956.174857
-4.447358,50,4957.330837
-0.776045,12,4957.596394
-0.024242,1,4957.627637
-3.303664,50,4958.78362
-3.553239,50,4959.908352
-0.03706,1,4959.939598
-1.33655,20,4960.423862
-4.175425,50,4961.611077
-3.624691,50,4962.767056
-5.176489,50,4963.969898
-5.299855,50,4965.235246
-6.739762,50,4966.422446
-0.028547,1,4966.45369
-4.306331,50,4967.625291
-0.04789,1,4967.672152
-2.969277,50,4968.796893
-3.402907,50,4969.952868
-3.205317,50,4971.186957
-4.584448,50,4972.311694
-4.125358,50,4973.436428
-0.044759,1,4973.46767
-0.045192,1,4973.483289
-4.128361,50,4974.608032
-4.335039,50,4975.764006
-2.94151,50,4976.841876
-3.573603,50,4978.013476
-5.158628,50,4979.216317
-5.090902,50,4980.356676
-4.258652,50,4981.450171
-3.593165,50,4982.637389
-4.022079,50,4983.793367
-3.107535,50,4984.933724
-5.353091,50,4986.152186
-0.041071,1,4986.16781
-1.340636,14,4986.511481
-2.712766,50,4987.6987
-1.502001,20,4988.151718
-3.127438,50,4989.307697
-3.790533,50,4990.510538
-5.190045,50,4991.682138
-4.868636,50,4992.822496
-4.317773,50,4993.947233
-3.163078,50,4995.10321
-4.36648,50,4996.290434
-6.032883,50,4997.383927
-2.839374,50,4998.618012
-3.788342,50,4999.742749
-4.71526,50,5000.914349
-1.31944,14,5001.226773
-5.787768,50,5002.398371
-5.818234,50,5003.491867
-4.870642,50,5004.679088
-4.701224,50,5005.819444
-3.4749,50,5007.037913
-0.048113,1,5007.06915
-4.087271,50,5008.303239
-3.097259,50,5009.459214
-0.045276,1,5009.490457
-4.956923,50,5010.677681
-0.034317,1,5010.708924
-4.031013,50,5011.911766
-4.542595,50,5013.145849
-4.725245,50,5014.36431
-0.048418,1,5014.379933
-0.040725,1,5014.395554
-0.759992,12,5014.676742
-4.680232,50,5015.8171
-5.155404,50,5017.035561
-0.048415,1,5017.051183
-4.819806,50,5018.238406
-2.820468,50,5019.363138
-0.045495,1,5019.378763
-3.043148,50,5020.565983
-4.419911,50,5021.690719
-5.898183,50,5022.831073
-3.809592,50,5023.971431
-2.689774,36,5024.799359
-2.944352,50,5025.939721
-0.034285,1,5025.970967
-2.935547,50,5027.095701
-5.753164,50,5028.267295
-3.114417,50,5029.407657
-4.195752,50,5030.65736
-3.758787,50,5031.875823
-6.353813,50,5033.078666
-0.043998,1,5033.109926
-3.578962,50,5034.297167
-5.79931,50,5035.499973
-5.997235,50,5036.702816
-3.538446,50,5037.905662
-6.009747,50,5039.139742
-3.998943,50,5040.326963
-4.199062,50,5041.498567
-5.673681,50,5042.638921
-3.391344,50,5043.90425
-4.598741,50,5045.138337
-4.527666,50,5046.341175
-3.779022,50,5047.590882
-0.028986,1,5047.622127
-2.570656,50,5048.778103
-2.688846,50,5049.949703
-5.892332,50,5051.183789
-4.244095,50,5052.417873
-2.601559,50,5053.573854
-4.148647,50,5054.714212
-4.975228,50,5055.854573
-0.026838,1,5055.901431
-4.399999,50,5057.057409
-0.03522,1,5057.073029
-5.47712,50,5058.213387
-3.56243,50,5059.322501
-4.291276,50,5060.416001
-4.121122,50,5061.603216
-0.041885,1,5061.618841
-6.79388,50,5062.774819
-3.665068,50,5063.962039
-0.027291,1,5063.993281
-3.665976,50,5065.24299
-0.047802,1,5065.274229
-5.140459,50,5066.508314
-3.444104,50,5067.71116
-2.614762,50,5068.88276
-3.892577,50,5070.10122
-4.02901,50,5071.210337
-0.883225,16,5071.56963
-4.85147,50,5072.741225
-0.024043,1,5072.772468
-0.044686,1,5072.78809
-0.012267,1,5072.819335
-3.89713,50,5073.959689
-0.028181,1,5073.990933
-4.545075,50,5075.162535
-4.094427,50,5076.349787
-5.426529,50,5077.599462
-0.045883,1,5077.630722
-0.034119,1,5077.646337
-5.082911,50,5078.802302
-2.565867,50,5079.958281
-3.710637,50,5081.145513
-4.575871,50,5082.332722
-4.811621,50,5083.473079
-3.938969,50,5084.67596
-3.5407,50,5085.894384
-4.009382,50,5087.065987
-5.764188,50,5088.190725
-5.114782,50,5089.31546
-3.250296,50,5090.487061
-4.991878,50,5091.643035
-2.68726,50,5092.767772
-0.019674,1,5092.799017
-3.409047,50,5093.923749
-4.157114,50,5095.017243
-0.031633,1,5095.048487
-5.337859,50,5096.173223
-0.038606,1,5096.204483
-5.471625,50,5097.391689
-3.636471,50,5098.57891
-5.563741,50,5099.812993
-3.034553,50,5101.031456
-0.038692,1,5101.047078
-0.036244,1,5101.078319
-4.104151,50,5102.312407
-0.048991,1,5102.343651
-5.496885,50,5103.468384
-5.234505,50,5104.671226
-0.03006,1,5104.702469
-2.934146,50,5105.842826
-0.00427,1,5105.874068
-1.32895,18,5106.248981
-4.487229,50,5107.404958
-0.036771,1,5107.436203
-3.525789,50,5108.576558
-3.520745,50,5109.670056
-0.047445,1,5109.701295
-4.321937,50,5110.857272
-3.51721,50,5112.044497
-6.533708,50,5113.216097
-6.031249,50,5114.356452
-3.933543,50,5115.637401
-2.675303,50,5116.871489
-3.751084,50,5118.027463
-2.904097,50,5119.105337
-4.582794,50,5120.230071
-0.02362,1,5120.261314
-4.986948,50,5121.370427
-4.135914,50,5122.495164
-4.139502,50,5123.698007
-4.064145,50,5124.869612
-5.105374,50,5125.963106
-4.587033,50,5127.119078
-4.590568,50,5128.32192
-4.65317,50,5129.477903
-4.709583,50,5130.680746
-2.658359,50,5131.914827
-3.773734,50,5133.039566
-0.044587,1,5133.055187
-0.029851,1,5133.086426
-0.044534,1,5133.102047
-4.430794,50,5134.336133
-3.999732,50,5135.523354
-3.403004,50,5136.694958
-0.026709,1,5136.71058
-4.247869,50,5137.913423
-10.484598,50,5139.085018
-3.962499,50,5140.17851
-0.756183,13,5140.553425
-0.047373,1,5140.584665
-3.062674,50,5141.69378
-6.113854,50,5142.896625
-4.182502,50,5144.068225
-0.038818,1,5144.083844
-0.041601,1,5144.115113
-2.6987,50,5145.255444
-0.040615,1,5145.286686
-6.960943,50,5146.442668
-3.947353,50,5147.598644
-20.213375,50,5148.67652
-0.664477,13,5148.957702
-5.978541,50,5150.223028
-4.010893,50,5154.23771
-2.992845,50,5155.424931
-4.946411,50,5156.627776
-5.873655,50,5157.78375
-4.417458,50,5158.908488
-3.555109,50,5160.048848
-5.037957,50,5161.204824
-5.644273,50,5162.376425
-4.032661,50,5163.548026
-5.578872,50,5164.735242
-3.546172,50,5165.875601
-5.990772,50,5167.031581
-6.719464,50,5168.265664
-4.782431,50,5169.515373
-3.875623,50,5170.702597
-3.478434,50,5171.874192
-4.084912,50,5173.014548
-4.906186,50,5174.186147
-1.097249,15,5174.514195
-3.2033,50,5175.779571
-2.643194,50,5176.951128
-3.084176,50,5178.075861
-3.090929,50,5179.184975
-4.498679,50,5180.278467
-1.260581,19,5180.731486
-5.104469,50,5181.871847
-0.046474,1,5181.903089
-4.354867,50,5183.277765
-2.846938,50,5184.433741
-3.488638,50,5185.589718
-4.045219,50,5186.745704
-4.885133,50,5187.886055
-4.137663,50,5189.026417
-4.160548,50,5190.198016
-0.037625,1,5190.213638
-0.044678,1,5190.244882
-0.026031,1,5190.276122
-4.416431,50,5191.447719
-6.355726,50,5192.588076
-0.022477,1,5192.61932
-0.043879,1,5192.650562
-0.041162,1,5192.681808
-4.455645,50,5193.884651
-2.753448,50,5195.118731
-5.229417,50,5196.22785
-5.566584,50,5197.336961
-0.042637,1,5197.368204
-0.037721,1,5197.399446
-2.724032,50,5198.508561
-2.576441,50,5199.633297
-2.710935,50,5200.945487
-3.710245,50,5202.101467
-0.018868,1,5202.117087
-0.020621,1,5202.148331
-4.327264,50,5203.241826
-5.240489,50,5204.444669
-3.428864,50,5205.616268
-4.801771,50,5206.787869
-4.673727,50,5207.990709
-4.472097,50,5209.177929
-4.884258,50,5210.318288
-5.330671,50,5211.505509
-4.515349,50,5212.645864
-1.463889,16,5213.020781
-3.509106,50,5214.14553
-2.634805,50,5215.317115
-5.144411,50,5216.488713
-3.60611,50,5217.629074
-4.024046,50,5218.78505
-5.506625,50,5219.925407
-0.036405,1,5219.956647
-1.176801,13,5220.253454
-4.227475,50,5221.425091
-2.971138,50,5222.565412
-3.651238,50,5223.721391
-4.427245,50,5224.892989
-0.042603,1,5224.908613
-1.991835,23,5225.392871
-4.17792,50,5226.501988
-0.026737,1,5226.533228
-4.742375,50,5227.704833
-4.561015,50,5228.876427
-3.184051,50,5230.001168
-0.022965,1,5230.032406
-4.403456,50,5231.172763
-0.01847,1,5231.204007
-4.061382,50,5232.328744
-6.163433,50,5233.547209
-0.037795,1,5233.578448
-4.833985,50,5234.73443
-1.070982,15,5235.09372
-3.325086,50,5236.249729
-0.048842,1,5236.265321
-0.03142,1,5236.280942
-4.519486,50,5237.390057
-5.821746,50,5238.577276
-3.224277,50,5239.686389
-4.081165,50,5240.764262
-0.043505,1,5240.795505
-5.031665,50,5241.967104
-4.493664,50,5243.138704
-4.581538,50,5244.294683
-0.015734,1,5244.325925
-3.999151,50,5245.544388
-5.404235,50,5246.762855
-3.740044,50,5247.887591
-4.820821,50,5249.059187
-4.232131,50,5250.230787
-4.379341,50,5251.386769
-3.15583,50,5252.527129
-0.832085,12,5252.792688
-0.03811,1,5252.823928
-0.048411,1,5252.855169
-0.039086,1,5252.870791
-4.574351,50,5254.011154
-3.94342,50,5255.151505
-0.049136,1,5255.167128
-1.045341,15,5255.526422
-3.462063,50,5256.776123
-3.161217,50,5258.182045
-0.828222,13,5258.463228
-2.754557,50,5259.572344
-2.667109,32,5260.322173
-0.030256,1,5260.353425
-0.046349,1,5260.369042
-4.405592,50,5261.540631
-2.995665,50,5262.727859
-2.678491,50,5263.899452
-2.793755,40,5264.805488
-4.472537,50,5265.961468
-7.021007,50,5267.133068
-0.020857,1,5267.164319
-0.037275,1,5267.195552
-4.362184,50,5268.367155
-4.578732,50,5269.460646
-2.660386,50,5270.601002
-3.331176,50,5271.694495
-4.093175,50,5272.772373
-4.502145,50,5273.912725
-6.11304,50,5275.131228
-0.567752,10,5275.349891
-0.041949,1,5275.381132
-5.724581,50,5276.459006
-4.864471,50,5277.630602
-6.161712,50,5278.755338
-0.047472,1,5278.786586
-3.906291,50,5279.91132
-5.004549,50,5281.00481
-4.806463,50,5282.16079
-4.884503,50,5283.379253
-3.862254,50,5284.613337
-0.036466,1,5284.644586
-4.303214,50,5285.769317
-3.57923,50,5286.925293
-5.309953,50,5288.034412
-0.032906,1,5288.06565
-0.043677,1,5288.096893
-4.381212,50,5289.284115
-2.964863,50,5290.440093
-3.505242,50,5291.642936
-3.501856,50,5292.845778
-4.141437,50,5293.954892
-4.774379,50,5295.157734
-3.747561,50,5296.313716
-4.147398,50,5297.45407
-0.01807,1,5297.469694
-3.353269,50,5298.625672
-3.405654,50,5299.812891
-3.864955,50,5300.953289
-5.3322,50,5302.062368
-4.73818,50,5303.218344
-0.710175,13,5303.515146
-0.028578,1,5303.53077
-5.238709,50,5304.717995
-2.862714,50,5305.858346
-4.171842,50,5306.998708
-3.41275,50,5308.185928
-4.716834,48,5309.24818
-0.975752,15,5309.607466
-6.862942,50,5310.794688
-3.286382,50,5311.919424
-4.582192,50,5313.02854
-5.930811,50,5314.137654
-2.055396,19,5314.575055
-5.65581,50,5315.668544
-4.388481,50,5316.808905
-0.017792,1,5316.824523
-4.119275,50,5317.996121
-0.894207,12,5318.277305
-4.027329,50,5319.339559
-3.684675,50,5320.620505
-4.313521,50,5321.838969
-3.014369,50,5322.932464
-6.284297,50,5324.072819
-0.020618,1,5324.088447
-4.015306,50,5325.291285
-1.098656,13,5325.603711
-3.451548,50,5326.806554
-4.341769,50,5327.931288
-4.481784,50,5329.071651
-4.896851,50,5330.258881
-0.542375,10,5330.524431
-0.001913,1,5330.540057
-0.804187,12,5330.821234
-3.400254,50,5332.039697
-6.078727,50,5333.148814
-4.150407,50,5334.320417
-0.033538,1,5334.351654
-4.110266,50,5335.507637
-4.520665,50,5336.647991
-0.048634,1,5336.663611
-4.30277,50,5337.850832
-0.652955,12,5338.116396
-5.135992,50,5339.241134
-5.63733,50,5340.443976
-0.551407,9,5340.662711
-5.809035,50,5341.818651
-4.308614,50,5342.959006
-5.335822,50,5344.177475
-5.939157,50,5345.286586
-3.975204,50,5346.442565
-0.018016,1,5346.473839
-5.352923,50,5347.739137
-4.587756,50,5348.848253
-4.58322,50,5349.972986
-1.961599,20,5350.426004
-4.508909,50,5351.628851
-0.018503,1,5351.660089
-3.18206,50,5352.831702
-4.788489,50,5353.925187
-3.467492,50,5355.06554
-4.209345,50,5356.190279
-3.697231,50,5357.299388
-5.485575,50,5358.424128
-5.116076,50,5359.580108
-3.654251,50,5360.736085
-3.868632,50,5361.876474
-4.434047,50,5363.063662
-3.171239,50,5364.188396
-0.032283,1,5364.219639
-5.46463,50,5365.344378
-0.46873,8,5365.500592
-5.919893,50,5366.687814
-2.521479,50,5367.859412
-0.020581,1,5367.890652
-0.033945,1,5367.906273
-6.223114,50,5369.109116
-3.463172,50,5370.265097
-5.733406,50,5371.405453
-0.045462,1,5371.421075
-4.712977,50,5372.498945
-3.542593,50,5373.733031
-4.835905,48,5374.826523
-4.948941,50,5375.920021
-3.323244,50,5377.279072
-0.041115,1,5377.310314
-4.943965,50,5378.497535
-3.820582,50,5379.606651
-3.682335,50,5380.85636
-0.024973,1,5380.887598
-3.483194,50,5382.027959
-2.725566,50,5383.152692
-0.03737,1,5383.168314
-3.130067,50,5384.386781
-3.624406,50,5385.542757
-4.35941,50,5390.541584
-0.031464,1,5390.572824
-3.706584,50,5391.760048
-5.338792,50,5392.931645
-3.011713,50,5394.134487
-5.484956,50,5395.399855
-4.809604,50,5396.602663
-8.826736,50,5397.727397
-4.488183,50,5398.867752
-0.902629,12,5399.133313
-3.691331,50,5400.336162
-3.804753,50,5401.460892
-3.044593,50,5402.648113
-3.199343,50,5403.757228
-2.664107,50,5404.913218
-3.502465,50,5406.162912
-3.824711,50,5407.381376
-0.944665,16,5407.787531
-3.085598,50,5409.06848
-4.126924,50,5410.224459
-0.021041,1,5410.2557
-0.048355,1,5410.286943
-0.049133,1,5410.318187
-3.468317,50,5411.521031
-4.379793,50,5412.645765
-0.039656,1,5412.677007
-5.524195,50,5413.87985
-0.923854,11,5414.114174
-4.80029,50,5415.348255
-4.977562,50,5416.472989
-5.604723,50,5417.597727
-5.640118,50,5418.706846
-5.682077,50,5419.8472
-3.665646,50,5421.050042
-0.045688,1,5421.081285
-0.035508,1,5421.11253
-0.039221,1,5421.128172
-4.167867,50,5422.268504
-3.367126,50,5423.408864
-6.043675,50,5424.533598
-0.012664,1,5424.564838
-5.022081,50,5425.73644
-4.439209,50,5427.095497
-5.555608,50,5428.251475
-0.042152,1,5428.28272
-3.540088,50,5429.376214
-0.044386,1,5429.407456
-4.628434,50,5430.547813
-5.192842,50,5431.719411
-5.581195,50,5432.859767
-1.088571,15,5433.187819
-4.26769,50,5434.312555
-4.094079,50,5435.468534
-4.975988,50,5436.562027
-3.710336,50,5437.858593
-4.553926,50,5439.077075
-5.505252,50,5440.248661
-4.98556,50,5441.420262
-2.809264,50,5442.529371
-3.228705,34,5443.341683
-5.584792,50,5444.450794
-0.767968,15,5444.794466
-8.096799,50,5445.966066
-4.685128,50,5447.153289
-1.364755,20,5447.637546
-3.96799,50,5448.856011
-0.036616,1,5448.887263
-0.044325,1,5448.902882
-4.25997,50,5450.043235
-5.02975,50,5451.199212
-0.00464,1,5451.230454
-1.624278,19,5451.667849
-4.374609,50,5452.823832
-5.330903,50,5453.932942
-4.352455,50,5455.213892
-4.914094,50,5456.416733
-3.440409,50,5457.525855
-4.759925,50,5458.634963
-2.653345,50,5459.790946
-4.803164,50,5460.884434
-5.509317,50,5462.087283
-5.470348,50,5463.321363
-0.048181,1,5463.352606
-3.899346,50,5464.555448
-3.314538,50,5465.695808
-5.643429,50,5466.851783
-3.332463,50,5467.976523
-4.108837,50,5469.194983
-0.026569,1,5469.210604
-4.882757,50,5470.475935
-0.045066,1,5470.507174
-4.695801,50,5471.71007
-4.386202,50,5472.928484
-1.126417,17,5473.365882
-5.199601,50,5474.568721
-3.549084,50,5475.755946
-4.514432,50,5476.865063
-4.690106,50,5478.130387
-4.866539,50,5479.208261
-3.590951,50,5480.489206
-0.034927,1,5480.520448
-0.017787,1,5480.536075
-4.867245,50,5481.692047
-5.664102,50,5482.848027
-2.822794,50,5484.066495
-0.001441,1,5484.082114
-3.954269,50,5485.284954
-5.42889,50,5486.394068
-5.311186,50,5487.706261
-5.998955,50,5488.846616
-3.503527,50,5490.033842
-4.441156,50,5491.189821
-4.102984,50,5492.334654
-4.536708,50,5493.490627
-2.532659,50,5494.704061
-4.377648,50,5495.844417
-0.021448,1,5495.860038
-3.906861,50,5497.047258
-0.025891,1,5497.078517
-5.057972,50,5498.218858
-1.804658,20,5498.687498
-3.912665,50,5499.937207
-4.011718,50,5501.155669
-5.421947,50,5502.280405
-4.814295,50,5503.436383
-3.575747,50,5504.576744
-1.594193,15,5504.920413
-6.1613,50,5506.06077
-3.359646,50,5507.201126
-4.069529,50,5508.388345
-5.584809,50,5509.591204
-4.160743,50,5510.794031
-4.658927,50,5511.950011
-3.090255,50,5513.105988
-5.997555,50,5514.30883
-5.318021,50,5515.417943
-6.499783,50,5516.52706
-5.084906,50,5517.651798
-3.907012,50,5518.807772
-3.50224,50,5519.994996
-4.307935,50,5521.135352
-1.729621,21,5521.619616
-3.270811,50,5522.728729
-1.712112,17,5523.088017
-0.035316,1,5523.103637
-5.322648,50,5524.290861
-0.035642,1,5524.322103
-5.306631,50,5525.462463
-3.884397,50,5526.634059
-4.649795,50,5527.805659
-0.033916,1,5527.836903
